33.876023,130.702600,0.197998,0.082764,1.071533,0.000000,-4.150391,-0.671387
33.876023,130.702600,0.150879,0.066895,1.072754,-2.990723,0.793457,-0.610352
33.876023,130.702600,0.141846,0.041504,1.094727,-1.464844,2.502441,-1.647949
33.876023,130.702600,0.151611,0.069336,1.061768,-1.220703,0.793457,-0.915527
33.876023,130.702600,0.151611,0.058105,1.074951,-1.708984,0.000000,0.061035
33.876023,130.702600,0.144043,0.053711,1.080322,-1.281738,0.427246,3.112793
33.876023,130.702600,0.124756,0.060059,1.081787,-0.488281,1.953125,-1.098633
33.876023,130.702600,0.124756,0.060059,1.081787,-0.488281,1.953125,-1.098633
33.876023,130.702600,0.138184,0.066162,1.069824,-2.258301,1.525879,-2.197266
33.876023,130.702600,0.103027,0.039795,1.090820,-1.464844,2.502441,2.502441
33.876023,130.702600,0.129395,0.073242,1.076660,-1.708984,0.854492,-1.770020
33.876023,130.702600,0.134033,0.060303,1.087646,-3.112793,-0.732422,0.671387
33.876022,130.702600,0.140137,0.061768,1.086426,-1.831055,-0.427246,1.770020
33.876022,130.702600,0.144775,0.044922,1.086182,-2.075195,-1.342773,0.000000
33.876022,130.702600,0.130371,0.048584,1.087402,0.549316,-1.159668,3.112793
33.876022,130.702600,0.130371,0.048584,1.087402,0.549316,-1.159668,3.112793
33.876022,130.702600,0.154053,0.044678,1.075439,-0.366211,-1.953125,0.671387
33.876022,130.702600,0.164062,0.053711,1.081299,-1.831055,-2.197266,2.990723
33.876022,130.702600,0.151855,0.049316,1.072998,-1.770020,-1.098633,2.441406
33.876022,130.702600,0.137451,0.049072,1.071533,-1.220703,0.793457,-0.488281
33.876022,130.702600,0.126953,0.049805,1.083252,-1.586914,-0.915527,-1.220703
33.876022,130.702600,0.159668,0.055664,1.068848,-2.319336,-3.051758,2.014160
33.876021,130.702600,0.159668,0.055664,1.068848,-2.319336,-3.051758,2.014160
33.876021,130.702600,0.149902,0.055420,1.085693,-2.258301,0.488281,-0.366211
33.876021,130.702600,0.132812,0.053223,1.083740,-1.220703,-0.244141,-0.427246
33.876021,130.702600,0.143555,0.055176,1.085449,-2.136230,-1.037598,2.380371
33.876021,130.702600,0.143799,0.047363,1.081787,-1.342773,-1.281738,6.469727
33.876021,130.702600,0.156494,0.044678,1.074219,0.244141,-1.892090,7.629395
33.876021,130.702600,0.169189,0.046387,1.080566,-1.342773,-0.610352,6.835938
33.876021,130.702600,0.164062,0.041992,1.077393,-1.770020,-1.708984,2.685547
33.876021,130.702600,0.164062,0.041992,1.077393,-1.770020,-1.708984,2.685547
33.876021,130.702600,0.141602,0.031250,1.082031,-3.234863,-1.342773,-0.793457
33.876021,130.702600,0.178467,0.055176,1.076660,-1.831055,-2.990723,1.281738
33.876021,130.702600,0.189941,0.051758,1.075195,-3.295898,1.037598,4.821777
33.876021,130.702600,0.152832,0.031982,1.083008,-0.366211,2.563477,2.441406
33.876021,130.702600,0.133057,0.033936,1.087646,-1.342773,-2.746582,-0.671387
33.876021,130.702600,0.177979,0.038818,1.062988,-2.197266,-2.258301,3.723145
33.876021,130.702600,0.166504,0.030762,1.077393,-1.586914,-2.685547,7.202148
33.876021,130.702600,0.166504,0.030762,1.077393,-1.586914,-2.685547,7.202148
33.876021,130.702600,0.150635,0.036621,1.074463,-0.610352,-0.732422,3.234863
33.876021,130.702600,0.084717,-0.027344,1.030762,1.281738,-5.187988,5.615234
33.876021,130.702600,0.128174,0.061035,1.102295,1.281738,-0.854492,2.502441
33.876020,130.702599,0.214844,0.025391,1.091064,-4.333496,5.004883,-30.578613
33.876020,130.702599,0.156982,0.028076,1.044434,-1.770020,20.751953,-57.067871
33.876020,130.702599,0.176025,0.060303,1.091064,-3.845215,12.145996,-62.072754
33.876020,130.702599,0.054932,0.075439,1.090576,-4.211426,6.347656,-47.363281
33.876020,130.702599,0.054932,0.075439,1.090576,-4.211426,6.347656,-47.363281
33.876020,130.702599,0.016846,0.066895,1.061768,-1.525879,4.089355,-22.338867
33.876020,130.702599,-0.017090,0.082520,1.067139,-3.173828,4.821777,-4.638672
33.876020,130.702599,0.032715,0.072998,1.079834,-2.319336,4.516602,2.929688
33.876020,130.702599,0.060791,0.083252,1.098145,-1.770020,1.403809,1.281738
33.876020,130.702599,0.011719,0.054443,1.092285,-1.098633,2.746582,-5.310059
33.876020,130.702598,0.041748,0.077637,1.075439,-1.037598,-0.427246,1.831055
33.876020,130.702598,0.073486,0.082764,1.061035,-1.281738,-2.258301,0.854492
33.876020,130.702598,0.073486,0.082764,1.061035,-1.281738,-2.258301,0.854492
33.876020,130.702598,0.027832,0.069580,1.083008,-3.234863,0.061035,0.427246
33.876020,130.702598,0.055176,0.063477,1.089844,1.281738,0.549316,1.464844
33.876020,130.702598,0.046387,0.073242,1.089355,3.295898,-1.892090,0.000000
33.876020,130.702598,0.053223,0.069336,1.094482,-1.953125,-0.793457,-2.868652
33.876020,130.702598,0.020264,0.063232,1.093262,-1.464844,-0.854492,7.690430
33.876020,130.702598,0.075439,0.088379,1.098633,-0.793457,-3.417969,16.601562
33.876020,130.702598,0.099609,0.082031,1.099365,-4.211426,-1.342773,12.634277
33.876019,130.702597,0.099609,0.082031,1.099365,-4.211426,-1.342773,12.634277
33.876019,130.702597,0.110352,0.084717,1.082764,-3.601074,2.258301,3.112793
33.876019,130.702597,0.050049,0.061279,1.090088,-1.403809,3.479004,-3.845215
33.876019,130.702597,0.039795,0.066895,1.083252,-1.159668,0.305176,-1.342773
33.876019,130.702597,0.071045,0.052734,1.090332,-1.953125,1.037598,5.187988
33.876019,130.702597,0.098633,0.087158,1.083008,-2.197266,0.366211,-1.281738
33.876019,130.702597,-0.012695,0.046875,1.069092,-2.258301,-0.366211,-7.995605
33.876019,130.702597,0.066650,0.106689,1.062988,-3.234863,0.976562,7.446289
33.876019,130.702597,0.066650,0.106689,1.062988,-3.234863,0.976562,7.446289
33.876019,130.702597,0.074219,0.083496,1.082275,-1.525879,0.854492,-2.258301
33.876019,130.702596,0.050781,0.062744,1.073975,-1.525879,-0.061035,-0.549316
33.876019,130.702596,0.074219,0.063965,1.093750,-1.770020,-0.061035,4.699707
33.876019,130.702596,0.108398,0.076172,1.074951,-1.403809,-0.244141,1.037598
33.876019,130.702596,0.115723,0.096191,1.104004,-0.305176,-1.953125,-3.295898
33.876019,130.702596,0.263428,0.154785,1.163330,-3.540039,-18.066406,-21.850586
33.876019,130.702596,-0.046143,0.136475,1.129395,5.737305,-13.122559,7.141113
33.876019,130.702596,-0.046143,0.136475,1.129395,5.737305,-13.122559,7.141113
33.876019,130.702596,0.079346,0.049072,1.010986,2.075195,5.676270,18.005371
33.876019,130.702596,0.194092,0.085938,1.132080,-0.610352,14.831543,-10.498047
33.876019,130.702596,0.093018,0.139648,1.063232,-1.647949,2.624512,-12.634277
33.876018,130.702595,0.087646,0.127930,1.088623,-4.272461,1.647949,13.671875
33.876018,130.702595,0.066406,0.129883,1.091553,-4.150391,3.906250,-0.732422
33.876018,130.702595,-0.000244,0.148438,1.066650,-0.854492,13.305664,-5.798340
33.876018,130.702595,-0.000244,0.148438,1.066650,-0.854492,13.305664,-5.798340
33.876018,130.702595,0.122314,0.149414,1.076660,-4.821777,9.399414,-12.695312
33.876018,130.702595,-0.041260,0.190186,1.026367,-3.723145,-0.793457,-16.906738
33.876018,130.702595,-0.055664,0.115723,1.071289,1.464844,2.624512,-7.263184
33.876018,130.702595,-0.063477,0.151123,0.968018,-6.103516,16.296387,-30.639648
33.876018,130.702595,-0.072510,0.168213,1.100830,-8.422852,31.677246,-64.819336
33.876018,130.702595,-0.300781,0.257324,0.997559,-7.080078,-8.178711,-1.647949
33.876013,130.702594,-0.137207,0.114258,1.040283,3.051758,-0.671387,40.588379
33.876013,130.702594,-0.137207,0.114258,1.040283,3.051758,-0.671387,40.588379
33.876013,130.702594,0.199951,-0.001221,0.893555,2.807617,-38.513184,34.301758
33.876013,130.702594,-0.114014,0.187012,1.097412,-3.417969,-4.272461,2.319336
33.876013,130.702594,-0.034668,0.011719,1.054932,6.164551,5.432129,14.892578
33.876013,130.702594,0.030762,0.124756,1.395020,-12.023926,-22.277832,34.179688
33.876013,130.702594,-0.079834,0.118896,0.970703,-13.244629,5.249023,27.770996
33.876013,130.702594,0.114014,0.391357,1.168213,3.662109,-3.784180,20.996094
33.876013,130.702594,-0.020752,0.220947,1.035645,6.896973,17.333984,18.432617
33.876013,130.702594,-0.020752,0.220947,1.035645,6.896973,17.333984,18.432617
33.876002,130.702597,0.091309,0.004150,0.948730,-2.807617,1.403809,18.920898
33.876002,130.702597,0.137695,0.494629,1.319824,5.249023,-8.789062,9.704590
33.876002,130.702597,0.258545,0.344482,0.908447,0.671387,16.357422,-20.568848
33.876002,130.702597,0.005127,0.242188,0.772949,-14.648438,5.676270,-30.090332
33.876002,130.702597,-0.002441,0.104980,0.903320,7.019043,13.549805,-15.136719
33.876002,130.702597,-0.052490,0.214600,1.143066,2.990723,-1.647949,6.469727
33.876002,130.702597,-0.013672,0.122070,0.912598,48.400879,-29.235840,4.333496
33.876002,130.702597,-0.013672,0.122070,0.912598,48.400879,-29.235840,4.333496
33.876002,130.702597,-0.079834,0.058350,0.790771,14.709473,-42.236328,7.507324
33.876002,130.702597,0.142090,0.229004,1.328125,-18.981934,1.220703,-23.010254
33.875983,130.702602,0.066895,0.389893,1.181885,5.432129,-7.568359,-13.427734
33.875983,130.702602,0.000000,0.147217,0.987305,-12.573242,16.296387,-0.122070
33.875983,130.702602,-0.225586,0.281494,1.146484,-9.155273,27.160645,-0.976562
33.875983,130.702602,-0.195068,0.169678,0.895020,5.126953,0.061035,23.132324
33.875983,130.702602,-0.020752,0.376465,1.211182,6.164551,16.235352,8.544922
33.875983,130.702602,-0.020752,0.376465,1.211182,6.164551,16.235352,8.544922
33.875983,130.702602,0.062988,0.238770,1.141602,21.301270,8.178711,-21.362305
33.875983,130.702602,-0.134033,0.240479,0.892334,44.799805,7.446289,-26.000977
33.875983,130.702602,0.053711,0.031494,0.602295,-2.441406,4.394531,-26.794434
33.875983,130.702602,-0.056152,0.203369,0.614258,13.732910,-1.770020,-25.451660
33.875958,130.702614,0.038330,-0.007080,1.174316,23.315430,-32.775879,-13.305664
33.875958,130.702614,-0.057861,0.306885,1.289307,20.446777,1.159668,5.554199
33.875958,130.702614,-0.002441,0.325684,1.211426,46.630859,-13.854980,2.807617
33.875958,130.702614,-0.002441,0.325684,1.211426,46.630859,-13.854980,2.807617
33.875958,130.702614,-0.003174,-0.551270,1.861084,7.690430,24.902344,14.221191
33.875958,130.702614,0.062744,0.721191,-0.157471,57.617188,-7.385254,2.624512
33.875958,130.702614,0.877197,-1.111084,-0.382812,128.967285,5.981445,-45.043945
33.875958,130.702614,0.091064,-0.136719,-0.463867,183.166504,-13.366699,13.122559
33.875958,130.702614,0.046143,-0.286621,0.849121,51.818848,-33.508301,3.417969
33.875958,130.702614,0.511719,-1.408447,1.310791,180.053711,53.100586,17.089844
33.875926,130.702624,0.511719,-1.408447,1.310791,180.053711,53.100586,17.089844
33.875926,130.702624,-0.010986,0.709229,0.638916,18.188477,-14.465332,10.620117
33.875926,130.702624,0.255615,0.199463,0.676025,-2.685547,2.197266,3.540039
33.875926,130.702624,0.062988,-0.002197,1.373535,7.812500,-8.972168,-13.305664
33.875926,130.702624,-0.073486,0.212402,1.244629,-15.075684,10.620117,-6.347656
33.875926,130.702624,0.072510,0.407471,0.740723,24.291992,-10.498047,5.554199
33.875926,130.702624,0.074707,0.402588,1.374023,-15.319824,-0.183105,3.601074
33.875926,130.702624,-0.029053,0.211670,1.182129,-15.380859,8.605957,13.793945
33.875926,130.702624,-0.029053,0.211670,1.182129,-15.380859,8.605957,13.793945
33.875926,130.702624,-0.076660,0.089844,0.558838,21.667480,-12.939453,21.728516
33.875894,130.702635,-0.009766,0.118408,1.257080,-14.038086,-12.207031,32.409668
33.875894,130.702635,-0.090332,0.505371,1.339111,-3.967285,13.366699,22.583008
33.875894,130.702635,-0.131592,0.283936,0.990234,42.541504,-4.821777,-2.258301
33.875894,130.702635,0.123535,0.060547,0.993652,-17.944336,28.625488,-21.545410
33.875894,130.702635,0.167236,0.232666,0.970703,-0.244141,1.525879,-23.193359
33.875894,130.702635,0.167236,0.232666,0.970703,-0.244141,1.525879,-23.193359
33.875894,130.702635,-0.246338,0.270264,0.563721,-59.387207,6.652832,-28.625488
33.875894,130.702635,-0.356201,0.447510,1.389893,-30.273438,114.440918,-35.217285
33.875894,130.702635,0.200684,-0.048340,-0.189209,-73.364258,6.042480,2.624512
33.875894,130.702635,-0.444824,-0.936279,0.739990,-121.032715,115.112305,33.447266
33.875862,130.702645,0.033936,1.297363,0.542236,-1.708984,-81.054688,20.629883
33.875862,130.702645,-0.254883,0.041016,0.154297,-50.659180,24.902344,7.324219
33.875862,130.702645,-0.198486,0.291992,1.191406,9.399414,25.878906,25.329590
33.875862,130.702645,-0.198486,0.291992,1.191406,9.399414,25.878906,25.329590
33.875862,130.702645,0.001465,-0.425537,0.008301,-92.407227,-14.404297,20.751953
33.875862,130.702645,0.223389,0.699463,1.525635,8.178711,6.286621,1.892090
33.875862,130.702645,0.021729,0.440674,1.222168,-4.760742,4.028320,-11.901855
33.875862,130.702645,-0.063477,0.316895,1.110352,0.122070,27.526855,-2.197266
33.875862,130.702645,0.187012,0.237793,1.787354,-41.381836,-9.704590,-9.765625
33.875862,130.702645,0.104492,0.385498,0.674561,17.639160,-43.884277,-13.671875
33.875831,130.702660,0.104492,0.385498,0.674561,17.639160,-43.884277,-13.671875
33.875831,130.702660,-0.130371,0.181396,0.684814,44.982910,-8.666992,0.488281
33.875831,130.702660,0.029053,0.279297,1.795410,-76.843262,-35.339355,20.202637
33.875831,130.702660,0.757812,0.537598,2.298828,107.421875,50.170898,25.329590
33.875831,130.702660,-0.160400,0.770508,1.192383,55.725098,-12.084961,13.427734
33.875831,130.702660,-0.096191,-0.739990,0.774414,0.976562,-15.075684,32.287598
33.875831,130.702660,0.055176,0.587402,0.927246,30.517578,22.399902,6.103516
33.875831,130.702660,0.096924,-0.237305,1.461670,-20.019531,40.832520,-11.718750
33.875831,130.702660,0.096924,-0.237305,1.461670,-20.019531,40.832520,-11.718750
33.875831,130.702660,-0.031982,0.057861,0.318359,-97.534180,53.833008,-13.122559
33.875801,130.702682,-0.208984,0.374756,1.835693,-17.822266,39.550781,12.390137
33.875801,130.702682,-0.007568,-0.032715,1.287109,-62.805176,-1.098633,11.840820
33.875801,130.702682,0.116943,-0.087402,2.010742,-102.539062,48.583984,-2.929688
33.875801,130.702682,0.030762,0.428467,0.819824,42.053223,-16.845703,-0.366211
33.875801,130.702682,0.189697,-0.160645,1.449951,-17.639160,-34.057617,4.638672
33.875801,130.702682,0.189697,-0.160645,1.449951,-17.639160,-34.057617,4.638672
33.875801,130.702682,0.063721,-0.498047,0.891846,-98.510742,-25.451660,8.483887
33.875801,130.702682,-0.139893,0.066406,0.314209,0.915527,2.258301,12.695312
33.875801,130.702682,-0.121582,0.703369,0.602051,-24.414062,48.339844,1.586914
33.875801,130.702682,0.086670,-0.029541,0.604248,-15.197754,23.315430,0.305176
33.875772,130.702703,-0.294922,1.250732,0.477539,68.664551,24.353027,-38.024902
33.875772,130.702703,-0.267578,-0.308838,0.262939,-11.352539,21.606445,-13.427734
33.875772,130.702703,-0.027832,0.964844,1.922363,-20.019531,2.075195,0.976562
33.875772,130.702703,-0.027832,0.964844,1.922363,-20.019531,2.075195,0.976562
33.875772,130.702703,-0.063477,-0.276855,0.808838,-37.780762,30.761719,-9.460449
33.875772,130.702703,0.063721,-0.137207,1.095215,-44.921875,1.953125,-21.057129
33.875772,130.702703,0.103271,0.581543,1.287598,-17.333984,1.892090,-13.854980
33.875772,130.702703,-0.038818,0.309326,0.795166,-9.826660,-7.934570,-11.779785
33.875772,130.702703,0.083496,0.094727,1.506592,-45.593262,15.625000,-23.681641
33.875772,130.702703,-0.064941,0.246826,0.862305,-1.525879,-4.150391,-12.207031
33.875743,130.702722,-0.064941,0.246826,0.862305,-1.525879,-4.150391,-12.207031
33.875743,130.702722,-0.209229,0.006104,1.170166,-27.709961,8.178711,2.258301
33.875743,130.702722,0.027588,0.472412,0.995605,28.320312,-32.470703,-7.507324
33.875743,130.702722,0.139160,0.161133,0.907715,0.549316,-10.070801,-17.211914
33.875743,130.702722,-0.238037,0.500488,0.764893,-12.878418,15.625000,-7.202148
33.875743,130.702722,-0.060303,0.181396,1.130371,-57.678223,7.080078,5.187988
33.875743,130.702722,0.064209,0.043457,1.227783,-7.995605,-13.244629,14.465332
33.875743,130.702722,-0.068604,-0.167969,0.902588,-29.785156,-0.976562,-2.929688
33.875743,130.702722,-0.068604,-0.167969,0.902588,-29.785156,-0.976562,-2.929688
33.875743,130.702722,-0.130127,-0.019287,1.124268,-10.742188,11.718750,9.277344
33.875712,130.702741,0.157715,0.429443,1.474121,12.084961,9.460449,1.159668
33.875712,130.702741,0.091553,-0.161377,0.763184,16.113281,-31.555176,8.300781
33.875712,130.702741,-0.130371,0.230957,1.223145,-3.662109,21.972656,-1.342773
33.875712,130.702741,-0.083740,0.419922,1.378174,-26.123047,9.643555,-6.469727
33.875712,130.702741,0.032227,0.244873,0.939209,23.620605,-5.798340,-19.287109
33.875712,130.702741,0.032227,0.244873,0.939209,23.620605,-5.798340,-19.287109
33.875712,130.702741,-0.215576,0.270264,1.227539,9.521484,10.742188,-14.953613
33.875712,130.702741,0.019775,0.156494,1.322266,6.713867,-33.020020,0.122070
33.875712,130.702741,-0.023193,0.509521,1.093262,9.277344,-21.972656,21.362305
33.875712,130.702741,-0.074707,0.284668,1.317871,-37.414551,13.122559,13.427734
33.875678,130.702759,0.150391,-0.081299,1.104004,-10.803223,11.901855,-5.798340
33.875678,130.702759,0.056885,0.023438,1.263428,-38.635254,-14.160156,-6.713867
33.875678,130.702759,-0.144775,0.898438,-0.001221,-19.775391,-68.237305,-15.625000
33.875678,130.702759,-0.144775,0.898438,-0.001221,-19.775391,-68.237305,-15.625000
33.875678,130.702759,-0.025635,0.343262,1.159668,-51.818848,-4.577637,5.187988
33.875678,130.702759,0.024414,-0.760742,0.455811,13.000488,-31.860352,9.704590
33.875678,130.702759,-0.071533,0.826172,1.081055,2.075195,-5.493164,-8.300781
33.875678,130.702759,0.182129,0.222900,1.400879,3.723145,-18.493652,-2.929688
33.875678,130.702759,-0.148438,0.066650,0.616211,43.823242,-14.038086,-2.441406
33.875678,130.702759,0.019531,0.358643,0.791992,21.911621,-25.451660,16.906738
33.875644,130.702777,0.019531,0.358643,0.791992,21.911621,-25.451660,16.906738
33.875644,130.702777,-0.199219,0.100830,1.250244,0.183105,11.169434,36.926270
33.875644,130.702777,0.055176,0.251709,1.214600,-2.258301,0.244141,33.386230
33.875644,130.702777,0.131592,0.292725,1.501465,6.713867,6.835938,9.704590
33.875644,130.702777,0.015381,0.192627,0.885986,10.742188,-9.582520,21.301270
33.875644,130.702777,0.036621,0.183838,1.593262,-86.791992,10.620117,12.451172
33.875644,130.702777,0.101562,0.366943,1.306885,90.515137,3.112793,3.479004
33.875644,130.702777,-0.183838,0.213623,0.619629,33.386230,26.123047,-2.990723
33.875644,130.702777,-0.183838,0.213623,0.619629,33.386230,26.123047,-2.990723
33.875644,130.702777,0.046631,0.126953,1.411377,-89.477539,25.268555,-7.324219
33.875610,130.702798,0.433350,0.028076,0.965820,9.704590,79.223633,-4.577637
33.875610,130.702798,-0.156250,0.152832,0.508057,117.919922,8.789062,-6.530762
33.875610,130.702798,-0.042236,-0.250488,1.311279,-33.752441,33.813477,-0.732422
33.875610,130.702798,-0.135010,0.115967,1.780273,-93.322754,39.062500,-14.099121
33.875610,130.702798,0.008057,0.278076,0.578369,80.566406,12.390137,-29.968262
33.875610,130.702798,0.008057,0.278076,0.578369,80.566406,12.390137,-29.968262
33.875610,130.702798,0.107422,-0.365479,1.055176,-10.192871,29.541016,-44.311523
33.875610,130.702798,-0.067627,0.334229,1.040283,-42.358398,17.944336,-68.725586
33.875610,130.702798,0.099609,0.279297,1.571777,24.047852,-22.827148,-54.931641
33.875610,130.702798,-0.349121,0.138672,0.564941,-32.348633,31.860352,-30.151367
33.875577,130.702812,0.025879,0.327637,1.069336,-2.380371,-37.963867,2.868652
33.875577,130.702812,-0.076172,-0.020752,0.982178,-39.916992,3.112793,-2.075195
33.875577,130.702812,-0.057861,-0.047119,1.131348,-31.799316,0.061035,-1.586914
